name,R_N,R_Lambda,Lam_min,Lam_max,R_M,R_P,M_S_1,M_S_2,M_S_3,M_S_4,M_S_5,M_S_6,M_S_7,M_S_8,M_S_9,M_S_10,M_S_11,M_S_12,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_9,P_S_10,P_S_11,P_S_12,M_U_1,M_U_2,M_U_3,M_U_4,M_U_5,M_U_6,M_U_7,M_U_8,M_U_9,M_U_10,M_U_11,M_U_12,P_U_1,P_U_2,P_U_3,P_U_4,P_U_5,P_U_6,P_U_7,P_U_8,P_U_9,P_U_10,P_U_11,P_U_12
patient258_10,0.20661157,0.207440057,-1,1.004787768,0.42236116,0,0.000744954,0.000774459,0.000764213,0.000613727,0.000388574,0.000590257,0.000747786,0.00119798,0.001014505,0.001505701,0.001638573,0.0010644,0.016362462,0.016362462,0.016362462,0.016362462,0,0.016362462,0.016362462,0.032724923,0.032724923,0.016362462,0.016362462,0.016362462,0.002391956,0.002296596,0.001241584,0.002265021,0.001766833,0.001411947,0.000895526,0.003763559,0.004093516,0.004110284,0.003847706,0.002927461,0,0,0,0,0,0,0,0,0,0,0,0
patient258_11,0.125,0.125539182,-1,1.004910573,0.291120999,0,0.000777635,0.000827003,0.000758758,0.000693561,0.000545002,0.000648941,0.000818251,0.001230174,0.001341929,0.001734562,0.001803808,0.001104129,0,0,0,0,0,0,0,0,0,0,0,0,0.003129893,0.002441634,0.002888422,0.002587822,0.002533288,0.001855641,0.002016836,0.002864589,0.003433915,0.004379443,0.003773933,0.003407247,0,0,0,0,0,0,0,0,0,0,0,0
patient258_12,0.105691057,0.1061178,-1,1.008595047,0.170200227,0,0.000917949,0.001017812,0.000645052,0.000826568,0.000772092,0.000766029,0.00073786,0.001814621,0.001682356,0.001905627,0.001852395,0.00121463,0,0,0,0,0,0,0,0,0,0,0,0,0.001484395,0.002003009,0.001674953,0.001678798,0.000746816,0.001517936,0.000660705,0.002863198,0.003273829,0.003622846,0.003118336,0.001918346,0,0,0,0,0,0,0,0,0,0,0,0
patient258_13,0.195121951,0.195798552,-1,1.009892083,0.200249919,0,0.001039623,0.001063191,0.000813752,0.000954811,0.000590761,0.000772639,0.000695419,0.001916204,0.001844565,0.001928492,0.001876092,0.001351021,0,0,0,0,0,0,0,0,0,0,0,0,0.000719776,0.001128165,0.001496184,0.000819284,0.001640132,0.001029509,0.000561649,0.000985698,0.001406641,0.002158537,0.002161667,0.001227206,0,0,0,0,0,0,0,0,0,0,0,0
patient258_14,0.099173554,0.099796318,-1,1.008533012,0.310421082,0,0.000812878,0.00087877,0.000670656,0.000741717,0.000425747,0.000665919,0.000705062,0.0013981,0.001300503,0.001544123,0.001583986,0.001063355,0,0,0,0,0,0,0,0,0,0,0,0,0.002649956,0.003339315,0.002351318,0.002782096,0.003789461,0.003055143,0.002284104,0.005893842,0.005579155,0.00669566,0.006246979,0.003545105,0,0,0,0,0,0,0,0,0,0,0,0
patient258_15,0.159663866,0.160733569,-1,1.002935256,0.503952724,0,0.00061894,0.000528713,0.00070843,0.000489595,0.000423546,0.000475407,0.000487448,0.001137088,0.001022458,0.001025002,0.001192926,0.000790491,0.015707963,0.031415927,0.031415927,0,0.015707963,0.031415927,0,0,0.015707963,0.031415927,0.015707963,0.015707963,0.003657807,0.003199755,0.0017407,0.003335064,0.003070703,0.002136292,0.001841078,0.004780578,0.005513197,0.006580596,0.0067909,0.004942197,0,0,0,0,0,0,0,0,0,0,0,0
patient258_16,0.098765432,0.099130558,-1,1.002850241,0.05986116,0,0.000964357,0.001247779,0.000917879,0.00096272,0.000726144,0.000992808,0.000874772,0.001617459,0.001800546,0.002169696,0.002184348,0.001499425,0,0,0,0.014345172,0.014345172,0,0.014345172,0,0,0,0,0,0.000735877,0.000764312,0.000377515,0.000670038,0.000559795,0.000573194,0.000647284,0.0008669,0.000686256,0.001145448,0.001312557,0.000932596,0,0,0,0,0,0,0,0,0,0,0,0
patient258_17,0.242677824,0.24338528,-1,1.002876363,0.518459341,0,0.000551543,0.000716052,0.000538796,0.00051434,0.000349823,0.00058742,0.000637818,0.001157317,0.001089179,0.001312012,0.001290757,0.000816544,0,0,0.017356865,0.017356865,0.017356865,0,0,0,0,0,0,0,0.002328414,0.002259345,0.001200649,0.002171336,0.001763899,0.001653755,0.001048713,0.00449045,0.004260616,0.004147518,0.003958052,0.002843717,0,0,0,0,0,0,0,0,0,0,0,0
patient258_18,0.186721992,0.187378968,-1,1.010501474,0.421013829,18.84955592,0.000828315,0.000694408,0.000630078,0.000660391,0.000633578,0.000534233,0.00066073,0.001220935,0.001117127,0.001301647,0.001372519,0.001015488,0,0,0,0,0,0,0,0,0,0,0,0,0.001870234,0.002334907,0.001873174,0.001865801,0.001413157,0.001927094,0.001809819,0.004693775,0.003911344,0.004600075,0.004716081,0.002776522,0,0.06981317,0,0,0,0.06981317,0.06981317,0,0,0.06981317,0.06981317,0.06981317
patient258_19,0.154811715,0.155729383,-1,1.003437558,0.476612524,21.99114858,0.000692434,0.000678184,0.000486292,0.000554545,0.000513397,0.000521716,0.000723106,0.001136141,0.001055209,0.00119112,0.001216445,0.00078616,0,0,0,0,0,0,0,0,0,0,0,0,0.002996817,0.002792822,0.00475966,0.002704371,0.002334387,0.002068105,0.001914904,0.007201693,0.006964602,0.005791804,0.004787022,0.003185727,0.08490791,0,0,0.08490791,0.08490791,0,0,0.08490791,0.08490791,0.08490791,0.08490791,0
patient258_20,0.132780083,0.13354479,-1,1.008640662,0.2621426,0,0.000933939,0.001106093,0.000745129,0.000863787,0.000465967,0.000871237,0.000733594,0.001796863,0.001195389,0.001518804,0.002008778,0.000956982,0,0,0.015031544,0.015031544,0.015031544,0,0.015031544,0,0,0,0,0,0.002351256,0.001657343,0.000958266,0.001958395,0.002057967,0.00102388,0.000844287,0.004363716,0.004697041,0.004186414,0.003068533,0.003454104,0,0,0,0,0,0,0,0,0,0,0,0
patient258_21,0.223140496,0.224337168,-1,1.005317202,0.17682284,0,0.001231446,0.001092811,0.001309176,0.001018929,0.000895426,0.000794116,0.00114321,0.001915434,0.001672761,0.001887881,0.001953253,0.001386974,0,0,0,0,0,0,0,0,0,0,0,0,0.000819548,0.000937815,0.000709524,0.000800197,0.00059737,0.000772532,0.000583107,0.001235863,0.001348544,0.00167879,0.001646466,0.001061108,0,0,0,0,0,0,0,0,0,0,0,0
patient258_22,0.223140496,0.223831905,-1,1.004659286,0.268327214,0,0.001012298,0.001064814,0.000766634,0.000938165,0.00056567,0.000740569,0.000707514,0.001837008,0.001843652,0.00195578,0.001892305,0.00129013,0,0,0,0,0,0,0,0,0,0,0,0,0.001263582,0.001394094,0.000914938,0.001244277,0.001072348,0.001023277,0.000695479,0.001975214,0.001943499,0.002665198,0.002723516,0.001743951,0,0,0,0,0,0,0,0,0,0,0,0
patient258_23,0.17721519,0.178728434,-1,1.010692468,0.341245469,0,0.001017933,0.000934734,0.000805296,0.000805348,0.000556454,0.000721826,0.000692636,0.001710432,0.001811888,0.001425599,0.001410953,0.000869742,0,0,0.016110732,0.016110732,0,0.016110732,0,0,0,0.016110732,0,0,0.002578284,0.001894183,0.00085005,0.002154879,0.002466805,0.001286624,0.000855815,0.003292247,0.003389788,0.003937499,0.004119211,0.003870202,0,0,0,0,0,0,0,0,0,0,0,0
patient258_24,0.216326531,0.217094061,-1,1.004976468,0.528333163,28.27433388,0.000653423,0.000655617,0.000531878,0.000532104,0.000374741,0.000552168,0.000667156,0.001043903,0.000922458,0.001181853,0.001260486,0.000829766,0,0,0,0,0,0,0,0,0,0,0,0,0.002356607,0.002647164,0.001998657,0.002434264,0.001829536,0.001777256,0.001601877,0.00455853,0.005026068,0.005178667,0.0046972,0.003249086,0.059275333,0.059275333,0,0,0.059275333,0.059275333,0,0.059275333,0.059275333,0.059275333,0.059275333,0.059275333
patient258_25,0.156378601,0.157086151,-1,1.005304225,0.063955527,0,0.000954109,0.001236004,0.001039083,0.000929538,0.000852813,0.000960615,0.00087238,0.002049536,0.002069775,0.002434025,0.002322306,0.001425571,0.015324842,0,0.015324842,0.015324842,0.015324842,0,0,0,0,0,0,0,0.000524716,0.000439689,0.000653582,0.000385094,0.000413807,0.000418701,0.000459334,0.000625089,0.000529952,0.000633325,0.000701439,0.000535146,0,0,0,0,0,0,0,0,0,0,0,0
patient258_26,0.190871369,0.19181776,-1,1.006490164,0.316021359,0,0.000970821,0.001039048,0.000856278,0.000823204,0.00066089,0.000811313,0.000688743,0.00129393,0.001295523,0.00172844,0.001804062,0.001266442,0,0,0,0.016110732,0.016110732,0,0,0.016110732,0,0,0,0,0.002185225,0.001692342,0.001215424,0.001861192,0.00166184,0.001164062,0.000981553,0.003515526,0.003322268,0.003148134,0.002931143,0.002250888,0,0,0,0,0,0,0,0,0,0,0,0
patient258_27,0.210084034,0.210870482,-1,1.003167511,0.29779992,0,0.001171234,0.000879931,0.000836313,0.00105313,0.00071829,0.000729942,0.000791228,0.001760309,0.001659578,0.001485813,0.001506855,0.001283582,0,0,0,0,0,0,0,0,0,0,0,0,0.001281641,0.001761399,0.000865847,0.001389792,0.001026037,0.001349124,0.000940496,0.00199623,0.002357293,0.003454171,0.003574692,0.002130262,0,0,0,0,0,0,0,0,0,0,0,0
patient258_28,0.073170732,0.073480563,-1,1.001248462,0.021428884,0,0.001024718,0.001225015,0.001245118,0.000990428,0.000798061,0.000938192,0.001132166,0.001891035,0.00193653,0.002259147,0.001979958,0.001145073,0,0,0,0,0,0,0,0,0,0,0,0,0.000458283,0.000265996,0.000328292,0.000297309,0.000397118,0.000235096,0.000365943,0.000582067,0.000527844,0.00039934,0.000398584,0.000338991,0,0,0,0,0,0,0,0,0,0,0,0
patient258_29,0.097165992,0.097662368,-1,1.005283865,0.248613807,0,0.000822123,0.000975188,0.000638167,0.000774665,0.000430068,0.000767047,0.000734786,0.001445784,0.001454605,0.001775146,0.001768022,0.00114782,0.014087859,0,0,0,0.014087859,0,0.014087859,0,0,0,0,0,0.003523309,0.002016278,0.001870874,0.002603142,0.003710504,0.001941618,0.001059564,0.007144439,0.005539715,0.003442272,0.003337679,0.002957808,0,0,0,0,0,0,0,0,0,0,0,0
patient258_30,0.289256198,0.290374834,-1,1.006008205,0.525786314,0,0.000657174,0.000749658,0.000583858,0.00059706,0.000468717,0.000569755,0.000653652,0.001190407,0.001109665,0.001361001,0.001402553,0.000893146,0,0,0,0,0,0,0,0,0,0,0,0,0.001649057,0.001995292,0.002258487,0.001761398,0.000977828,0.001453149,0.001324797,0.003621312,0.003522552,0.00377276,0.003324387,0.002227365,0,0,0,0,0,0,0,0,0,0,0,0
patient258_31,0.325,0.32641995,-1,1.007934318,0.513201676,0,0.000897389,0.000826796,0.000564996,0.000702449,0.00044528,0.000584776,0.000595349,0.001207747,0.001305454,0.001530914,0.001548724,0.001058567,0,0,0,0,0,0,0,0,0,0,0,0,0.001589995,0.001592162,0.001357793,0.001490851,0.001458367,0.001132999,0.001258936,0.003062549,0.003174269,0.003336672,0.003147371,0.002071104,0,0,0,0,0,0,0,0,0,0,0,0
patient258_32,0.151020408,0.151640645,-1,1.003449103,0.383693159,9.424777961,0.000723124,0.00075094,0.00058792,0.000615811,0.000707563,0.000614882,0.000822121,0.001269609,0.001202328,0.001407503,0.001400326,0.000909679,0,0,0,0,0,0,0,0,0,0,0,0,0.002446389,0.002810062,0.003065186,0.002531354,0.001779203,0.001977554,0.001112464,0.00465672,0.004943969,0.005223196,0.004785166,0.003208337,0,0,0,0.08490791,0.08490791,0,0,0.08490791,0,0,0,0
patient258_33,0.239669421,0.240844724,-1,1.018947211,0.260265631,0,0.000967699,0.001109355,0.000735112,0.000893627,0.000491583,0.000852588,0.000700816,0.001773675,0.001798448,0.002066367,0.002011192,0.001327493,0,0,0,0,0,0,0,0,0,0,0,0,0.00114099,0.000976649,0.001593861,0.000843407,0.00166026,0.001048946,0.000788769,0.002543503,0.001637551,0.001469345,0.00173314,0.0010025,0,0,0,0,0,0,0,0,0,0,0,0
patient258_34,0.355371901,0.356826476,-1,1.020508886,0.428051313,0,0.001081626,0.000938924,0.000675981,0.000878079,0.000693454,0.000678845,0.000666496,0.001921132,0.00167693,0.00156978,0.001528176,0.001151337,0,0,0,0,0,0,0,0,0,0,0,0,0.00107852,0.001443348,0.000758047,0.001271434,0.001020893,0.001093722,0.000917591,0.001503423,0.001925266,0.002702098,0.002806143,0.001753552,0,0,0,0,0,0,0,0,0,0,0,0
patient258_35,0.26122449,0.26217398,-1,1.012596687,0.28283442,0,0.001067042,0.00107288,0.000582754,0.000899245,0.000709231,0.000770193,0.000757701,0.001895088,0.001857699,0.002038005,0.001944674,0.001307208,0,0,0,0.017356865,0,0,0,0,0,0,0,0,0.001282469,0.000925064,0.000947428,0.001016815,0.001039726,0.000888708,0.000672671,0.001823062,0.001877934,0.002537208,0.00239286,0.001216698,0,0,0,0,0,0,0,0,0,0,0,0
patient258_36,0.167364017,0.168131464,-1,1.004958959,0.328697058,0,0.000791468,0.000911505,0.000610368,0.000726006,0.000516483,0.00068128,0.000792155,0.001264256,0.001486465,0.001714745,0.001674306,0.001093976,0,0,0,0.015786898,0,0,0,0,0,0,0,0,0.002094947,0.001815666,0.001050023,0.001834502,0.001608113,0.001270193,0.001777902,0.004367744,0.0043998,0.004068974,0.00340195,0.002182408,0,0,0,0,0,0,0,0,0,0,0,0
patient258_37,0.199170124,0.199859767,-1,1.004907346,0.140576005,0,0.000956291,0.001266013,0.001058012,0.000982457,0.00078623,0.000971115,0.00080246,0.001994146,0.002044534,0.002325711,0.002163075,0.001373847,0.016277682,0.016277682,0,0,0,0.016277682,0.016277682,0.016277682,0.016277682,0.016277682,0.016277682,0.016277682,0.000636429,0.000789423,0.000721955,0.000622596,0.000460748,0.000689611,0.000536825,0.001101692,0.00126876,0.001594587,0.001579208,0.000997267,0,0,0,0,0,0,0,0,0,0,0,0
patient258_38,0.16194332,0.16282774,-1,1.006216471,0.179464486,0,0.001052199,0.001061957,0.00065191,0.000860988,0.0006595,0.00080352,0.000773121,0.001902159,0.001812091,0.001955951,0.001881064,0.001293165,0,0.015176776,0,0,0,0.015176776,0.015176776,0.015176776,0.015176776,0.015176776,0.015176776,0.015176776,0.001051004,0.001295745,0.000794982,0.001130369,0.000760822,0.000921056,0.000597582,0.001843453,0.002019529,0.002380678,0.002326737,0.001524969,0,0,0,0,0,0,0,0,0,0,0,0
patient258_39,0.296296296,0.297464229,-1,1.00503286,0.30173782,0,0.00110118,0.001132761,0.000781558,0.000892279,0.000749371,0.000816802,0.000820811,0.002079635,0.00191241,0.002100815,0.002070699,0.001410503,0.018371887,0.018371887,0,0,0.018371887,0.018371887,0.018371887,0.018371887,0.018371887,0.018371887,0.018371887,0.018371887,0.001285376,0.001079306,0.001824353,0.001077134,0.001014425,0.000870905,0.000836582,0.001725133,0.001675374,0.001893092,0.001694198,0.001310314,0,0,0,0,0,0,0,0,0,0,0,0
patient258_40,0.204918033,0.205884159,-1,1.009662735,0.400168973,0,0.000842842,0.000792298,0.000630809,0.000696159,0.000533211,0.000641371,0.000726773,0.001350452,0.001426201,0.001636294,0.001503915,0.000954679,0,0,0,0,0,0,0,0,0,0,0,0,0.002017035,0.002002245,0.001657418,0.001949464,0.001683522,0.001235589,0.001344409,0.003818324,0.003916378,0.004115423,0.00395557,0.002680541,0,0,0,0,0,0,0,0,0,0,0,0
patient258_41,0.196721311,0.197675174,-1,1.006201029,0.30593518,0,0.000957813,0.00086995,0.000768461,0.000758631,0.000553189,0.000651887,0.000714707,0.001846508,0.001701215,0.00174343,0.001607841,0.00112866,0,0,0,0,0,0,0,0,0,0,0,0,0.001342835,0.001898855,0.001146843,0.001582623,0.000910676,0.001389097,0.001029562,0.002138853,0.002704478,0.003755263,0.003767738,0.002275743,0,0,0,0,0,0,0,0,0,0,0,0
patient258_42,0.2406639,0.241946114,-1,1.006895919,0.223592989,0,0.001083882,0.001080171,0.00084646,0.000949973,0.000597971,0.000818342,0.000638041,0.002030619,0.001930115,0.002006935,0.001859875,0.001291828,0,0,0.017167173,0.017167173,0.017167173,0,0,0.017167173,0.017167173,0,0.017167173,0.017167173,0.000845342,0.000990499,0.000674742,0.000885082,0.000616886,0.000712255,0.000990524,0.001596164,0.001283759,0.001791544,0.002044057,0.001320696,0,0,0,0,0,0,0,0,0,0,0,0
patient258_43,0.288065844,0.288943994,-1,1.008582564,0.32034663,0,0.001043874,0.000916126,0.000938779,0.000809536,0.000589136,0.00071408,0.00075156,0.002145063,0.001849288,0.00165944,0.001654826,0.001146449,0,0,0.018159495,0.018159495,0,0.018159495,0,0,0,0,0.018159495,0.018159495,0.001033658,0.001209798,0.000764314,0.001086742,0.0007593,0.000849143,0.000851401,0.001852942,0.001816011,0.002301849,0.002457319,0.001579953,0,0,0,0,0,0,0,0,0,0,0,0
patient258_44,0.199170124,0.199767841,-1,1.003425118,0.339903107,0,0.000899146,0.000818585,0.000646881,0.000708328,0.000670464,0.000639119,0.000669712,0.001487922,0.001495883,0.001701468,0.00165193,0.001085423,0.016277682,0.016277682,0,0,0.016277682,0,0.016277682,0.016277682,0.016277682,0.016277682,0.016277682,0.016277682,0.002221717,0.001609996,0.001675831,0.001845665,0.001715632,0.000998324,0.001168419,0.003321872,0.00316541,0.002819594,0.002856824,0.002429218,0,0,0,0,0,0,0,0,0,0,0,0
patient258_45,0.258333333,0.259459673,-1,1.010045269,0.424295701,0,0.001013582,0.000782737,0.000642485,0.000743704,0.000627544,0.000565048,0.000566393,0.001516081,0.001471812,0.001419804,0.001457587,0.001129404,0,0,0,0,0,0,0,0,0,0,0,0,0.001404345,0.001816132,0.001236716,0.001534849,0.001030377,0.001371668,0.001365531,0.002841301,0.003028742,0.00373636,0.00368439,0.002205488,0,0,0,0,0,0,0,0,0,0,0,0
patient258_46,0.291497976,0.292629045,-1,1.00538887,0.279057166,0,0.001088332,0.001142406,0.000681835,0.00099356,0.000798407,0.000850112,0.000925048,0.001895045,0.001705616,0.001932533,0.001974656,0.001463807,0,0,0.017951958,0.017951958,0.017951958,0,0.017951958,0,0,0,0,0.017951958,0.000870295,0.001134331,0.000808272,0.000925719,0.000592566,0.000890625,0.000604461,0.001559749,0.001638945,0.002085488,0.002095347,0.001330862,0,0,0,0,0,0,0,0,0,0,0,0
patient258_47,0.222672065,0.223626141,-1,1.004882316,0.424126143,31.41592654,0.000817563,0.000838904,0.000770757,0.00069074,0.000558005,0.000603785,0.000707474,0.001548088,0.001291802,0.001288136,0.001347877,0.000909498,0,0,0,0,0,0,0,0,0,0,0,0,0.001539306,0.002242384,0.001217835,0.001791498,0.000965236,0.00178792,0.001305122,0.00295805,0.003547162,0.004772247,0.004568698,0.002543847,0.057119866,0.057119866,0.057119866,0,0,0.057119866,0.057119866,0.057119866,0.057119866,0.057119866,0.057119866,0.057119866
patient258_48,0.171428571,0.17208142,-1,1.003018903,0.470405329,0,0.000665343,0.000653704,0.000613029,0.000553735,0.000497496,0.000516842,0.000619572,0.001023357,0.001111221,0.001291605,0.001289154,0.00085386,0.015475826,0.015475826,0.015475826,0,0.015475826,0.015475826,0,0.015475826,0.015475826,0.015475826,0.015475826,0.015475826,0.002880243,0.002550617,0.002252948,0.002611377,0.002110935,0.00167956,0.001808955,0.005660553,0.006039718,0.005874801,0.004950727,0.003175485,0,0,0,0,0,0,0,0,0,0,0,0
patient258_49,0.114754098,0.11526507,-1,1.002507849,0.043077342,0,0.001015212,0.001236188,0.000867194,0.000944326,0.000829849,0.000933098,0.000804628,0.001900321,0.002088629,0.002427668,0.002219919,0.001409705,0.01454441,0.01454441,0.01454441,0.01454441,0.029088821,0.01454441,0.01454441,0.01454441,0.01454441,0.01454441,0.01454441,0.01454441,0.00056631,0.000454538,0.000517581,0.000392046,0.000544715,0.000472925,0.000351914,0.000520265,0.000356749,0.000506685,0.000618679,0.000488931,0,0,0,0,0,0,0,0,0,0,0,0
patient258_50,0.114285714,0.114786326,-1,1.004343277,0.191808501,0,0.000948701,0.000908857,0.00072532,0.000811766,0.000656262,0.000636289,0.000847029,0.001659397,0.001568999,0.001684834,0.001768317,0.001302117,0,0,0.014477386,0.014477386,0,0.014477386,0.014477386,0,0,0,0,0,0.001364131,0.00197726,0.001382965,0.001598382,0.000960342,0.001540001,0.00075307,0.002700272,0.003097101,0.003794112,0.003511194,0.002184775,0,0,0,0,0,0,0,0,0,0,0,0
patient258_51,0.199186992,0.200358451,-1,1.004194108,0.260055259,6.283185307,0.001000335,0.000956766,0.000925927,0.000862818,0.000761627,0.000719955,0.000760636,0.001741469,0.001493332,0.001636185,0.001749781,0.001285148,0,0.015947171,0.015947171,0.015947171,0,0.015947171,0,0.015947171,0.015947171,0,0,0,0.000994359,0.001526437,0.001308426,0.001242579,0.00060175,0.001251789,0.000691475,0.001611443,0.002226159,0.003141369,0.003105198,0.001930954,0,0,0.064114136,0.064114136,0,0,0,0,0,0,0,0
patient258_52,0.195833333,0.197021671,-1,1.004428312,0.60005677,15.70796327,0.000636555,0.000458369,0.000696454,0.000414605,0.000521172,0.000404782,0.000603253,0.000844163,0.000815688,0.000852638,0.000868962,0.000641614,0,0,0.016277682,0.016277682,0.016277682,0.016277682,0,0,0,0,0,0,0.002722281,0.002765497,0.003117026,0.002612372,0.00225909,0.001961162,0.001557502,0.006351925,0.006666637,0.006959332,0.006488874,0.004337155,0,0,0.066842397,0.066842397,0.066842397,0.066842397,0.066842397,0,0,0,0,0
patient258_53,0.140495868,0.141062239,-1,1.00761144,0.192705001,0,0.001094104,0.00108935,0.000697253,0.000944296,0.000576582,0.00077051,0.000598168,0.001703695,0.001829247,0.001844839,0.001840314,0.001362529,0,0,0,0,0,0,0,0,0,0,0,0,0.001162875,0.001621792,0.000833586,0.001370565,0.000911958,0.001180768,0.001275585,0.001858131,0.00220417,0.003099823,0.003324674,0.002112819,0,0,0,0,0,0,0,0,0,0,0,0
