name,R_N,R_Lambda,Lam_min,Lam_max,R_M,R_P,M_S_1,M_S_2,M_S_3,M_S_4,M_S_5,M_S_6,M_S_7,M_S_8,M_S_9,M_S_10,M_S_11,M_S_12,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_9,P_S_10,P_S_11,P_S_12,M_U_1,M_U_2,M_U_3,M_U_4,M_U_5,M_U_6,M_U_7,M_U_8,M_U_9,M_U_10,M_U_11,M_U_12,P_U_1,P_U_2,P_U_3,P_U_4,P_U_5,P_U_6,P_U_7,P_U_8,P_U_9,P_U_10,P_U_11,P_U_12
patient106_21,0.411522634,0.413448013,-1,1.044320136,0.595359243,0,0.00061873,0.000682737,0.000713561,0.000540111,0.000508819,0.000641393,0.00071367,0.00132106,0.00165045,0.001543871,0.001000129,0.00073748,0,0,0,0.021969179,0.021969179,0,0.021969179,0.021969179,0.021969179,0.021969179,0,0,0.001204399,0.002407699,0.001775031,0.001440462,0.000658444,0.002007883,0.001748368,0.002092947,0.002062992,0.002232878,0.002387771,0.002435026,0,0,0,0,0,0,0,0,0,0,0,0
patient106_22,0.365853659,0.368677795,-1,1.067638563,0.58241279,0,0.000432664,0.000664276,0.000591733,0.000778412,0.000498234,0.00057931,0.000762665,0.001249561,0.001455345,0.001402518,0.000942826,0.000745717,0,0,0,0,0,0,0,0,0,0,0,0,0.001731614,0.002313464,0.001396484,0.001668281,0.000809564,0.001799985,0.001969194,0.002518723,0.002348679,0.002687769,0.002641425,0.002539414,0,0,0,0,0,0,0,0,0,0,0,0
patient106_23,0.388429752,0.391041202,-1,1.043707036,0.409983163,0,0.000979759,0.001125253,0.00070437,0.001070942,0.000620309,0.00087187,0.001450123,0.001792963,0.001837988,0.001796147,0.001462548,0.001392657,0,0,0,0,0,0,0,0,0,0,0,0,0.000946281,0.001273133,0.00104073,0.001068337,0.000704743,0.001085657,0.001448524,0.001838333,0.001948854,0.002008684,0.001626364,0.001535843,0,0,0,0,0,0,0,0,0,0,0,0
patient106_24,0.416326531,0.418609192,-1,1.027762615,0.480041875,0,0.000754484,0.000958594,0.000675163,0.000787086,0.000602319,0.000765681,0.000960184,0.001921502,0.001946412,0.001742204,0.001086049,0.000956152,0,0.021969179,0.021969179,0.021969179,0.021969179,0.021969179,0.021969179,0.021969179,0.021969179,0.021969179,0.021969179,0,0.000950149,0.00133234,0.000983809,0.001034036,0.000635042,0.001099263,0.001534221,0.002218717,0.00223154,0.002016638,0.001512956,0.001479337,0,0,0,0,0,0,0,0,0,0,0,0
patient106_25,0.398373984,0.400318686,-1,1.01208864,0.256267071,0,0.000962074,0.001396743,0.000860019,0.001330822,0.000610612,0.001070686,0.001655925,0.002442375,0.002371162,0.001985239,0.001550658,0.001580753,0,0,0,0,0,0,0,0,0,0,0,0,0.00050793,0.00050982,0.000576653,0.000431198,0.000441141,0.000490704,0.000708059,0.00115927,0.001472314,0.001458192,0.00085606,0.000660111,0,0,0,0,0,0,0,0,0,0,0,0
patient106_26,0.436213992,0.438870612,-1,1.048932636,0.558195169,0,0.000692988,0.000646329,0.000584842,0.00108306,0.000420924,0.000514181,0.001248094,0.001627376,0.001661265,0.001388509,0.00110715,0.000957263,0,0,0.022931333,0.022931333,0,0,0.022931333,0.022931333,0.022931333,0,0,0,0.001208356,0.001699232,0.001154337,0.001236468,0.000698969,0.001328849,0.001607775,0.002380028,0.002372708,0.002165338,0.00183502,0.001797132,0,0,0,0,0,0,0,0,0,0,0,0
patient106_27,0.425,0.426908209,-1,1.010488671,0.344228508,0,0.00106316,0.001576436,0.001102199,0.001309459,0.000540811,0.00129713,0.001564671,0.002175606,0.002260613,0.001823506,0.001593397,0.001623437,0,0,0,0,0,0,0,0,0,0,0,0,0.000604362,0.000857122,0.000810495,0.000580468,0.000472323,0.000772894,0.001003336,0.001749249,0.002012827,0.00179071,0.001116674,0.000963508,0,0,0,0,0,0,0,0,0,0,0,0
patient106_28,0.414937759,0.416905639,-1,1.025786225,0.457237216,0,0.00085018,0.00107351,0.000826229,0.001033594,0.000525571,0.000900711,0.001217556,0.001869342,0.001976576,0.001570248,0.001179589,0.001145458,0.022280799,0.022280799,0.022280799,0,0.022280799,0.022280799,0,0,0,0,0.022280799,0.022280799,0.001012435,0.001466997,0.001175383,0.001116904,0.000611008,0.001266332,0.001215638,0.001672897,0.001933547,0.001942815,0.001831641,0.001584103,0,0,0,0,0,0,0,0,0,0,0,0
patient106_29,0.451882845,0.454615955,-1,1.055129355,0.565507177,0,0.000699701,0.001087186,0.000874291,0.000708348,0.000492725,0.000892832,0.001049783,0.001423847,0.001658131,0.001490788,0.001222496,0.001123437,0,0,0,0.023981623,0.023981623,0,0.023981623,0.023981623,0.023981623,0.023981623,0,0,0.001157286,0.00173423,0.001247785,0.00105676,0.000695985,0.00139725,0.001596138,0.002334054,0.002490244,0.002387634,0.00205617,0.001933317,0,0,0,0,0,0,0,0,0,0,0,0
patient106_30,0.439330544,0.441180307,-1,1.008684609,0.591460698,18.84955592,0.000654444,0.000825442,0.000798221,0.000758852,0.00047872,0.00078167,0.000839641,0.001249008,0.001561113,0.001705971,0.001085309,0.000856134,0,0,0,0,0,0,0,0,0,0,0,0,0.000996141,0.001851989,0.001288565,0.001235737,0.000661413,0.001526193,0.001725971,0.002611411,0.002633981,0.002455394,0.002324337,0.00211089,0,0,0,0.02991993,0.02991993,0,0.02991993,0.02991993,0.02991993,0.02991993,0,0
patient106_31,0.411764706,0.413913327,-1,1.035590853,0.455171776,0,0.000738278,0.001071142,0.000876148,0.000843089,0.00052207,0.000932601,0.001135184,0.001711502,0.001756443,0.00195098,0.001477971,0.001216676,0,0,0,0,0,0,0,0,0,0,0,0,0.001014593,0.001375723,0.001045065,0.000965346,0.000629077,0.001115299,0.001379506,0.001728987,0.002076943,0.002398638,0.001748635,0.001507997,0,0,0,0,0,0,0,0,0,0,0,0
patient110_0,0.362139918,0.364452605,-1,1.021155205,0.311550683,0,0.001729176,0.001035796,0.000690851,0.001204405,0.001165323,0.000784177,0.001515695,0.002562922,0.001248725,0.001535874,0.001440538,0.001898374,0.02026834,0,0,0.02026834,0,0.02026834,0,0.02026834,0.02026834,0.02026834,0,0.02026834,0.001181605,0.000981229,0.000516815,0.000880168,0.000830639,0.000554509,0.00101646,0.002116054,0.001351666,0.001368448,0.001351197,0.001251724,0,0,0,0,0,0,0,0,0,0,0,0
patient110_1,0.46090535,0.462574835,-1,1.034934392,0.52882503,0,0.001012061,0.000821631,0.000805353,0.000994674,0.000824864,0.000826144,0.001140261,0.00233574,0.001500011,0.001075376,0.001084949,0.001079281,0.023981623,0.023981623,0,0,0.023981623,0,0,0,0,0,0.023981623,0,0.001294484,0.001260498,0.000717698,0.00124526,0.001044094,0.000664825,0.001535977,0.003347228,0.001804403,0.001600685,0.001777604,0.001429862,0,0,0,0,0,0,0,0,0,0,0,0
patient110_2,0.352459016,0.35412281,-1,1.034164726,0.325101753,0,0.001262714,0.001072713,0.000670175,0.001087388,0.001050625,0.000484626,0.001320233,0.00265472,0.001414127,0.001572566,0.001779211,0.001391467,0,0,0,0,0,0,0,0,0,0,0,0,0.00194784,0.000783166,0.000563354,0.000837734,0.000720994,0.000765633,0.000863544,0.001356891,0.001387547,0.001194655,0.001086361,0.002440267,0,0,0,0,0,0,0,0,0,0,0,0
patient110_3,0.467213115,0.4690464,-1,1.034978649,0.519536761,0,0.001149853,0.000986703,0.000643283,0.00083796,0.000907275,0.000492818,0.001228106,0.002472514,0.001233452,0.001197014,0.001393785,0.001379503,0,0,0,0,0,0,0,0,0,0,0,0,0.00139846,0.001190667,0.000601088,0.001792372,0.000966881,0.000678326,0.001397021,0.002696013,0.001538913,0.001544761,0.001669115,0.001693782,0,0,0,0,0,0,0,0,0,0,0,0
patient110_4,0.362139918,0.363802189,-1,1.014677537,0.442783738,0,0.000970785,0.000992848,0.000591917,0.000818995,0.001069111,0.00061339,0.001424634,0.002509493,0.001085879,0.001183214,0.001425485,0.00096619,0.02026834,0,0.02026834,0.02026834,0,0.02026834,0.02026834,0.02026834,0,0,0,0.02026834,0.001768292,0.001390712,0.000642793,0.001699036,0.001135378,0.000799054,0.001450426,0.002619376,0.001417849,0.001954932,0.002189579,0.002040401,0,0,0,0,0,0,0,0,0,0,0,0
patient110_5,0.380165289,0.382750843,-1,1.031731344,0.465951793,0,0.001045433,0.001098949,0.000709622,0.000881876,0.000884148,0.000485431,0.00122957,0.002161439,0.001226606,0.001384556,0.001510485,0.001145544,0,0,0,0,0,0,0,0,0,0,0,0,0.002016438,0.001237957,0.000792081,0.001714511,0.001197211,0.000781768,0.001284754,0.002184596,0.001567778,0.002219961,0.002199312,0.002382963,0,0,0,0,0,0,0,0,0,0,0,0
patient110_6,0.360655738,0.362695433,-1,1.040775332,0.404950049,0,0.001486154,0.000737088,0.000673893,0.000962546,0.000898991,0.000720382,0.001330389,0.002471905,0.001122457,0.001293845,0.001286922,0.001585929,0,0,0,0,0,0,0,0,0,0,0,0,0.001704788,0.001096019,0.00081013,0.001075694,0.00102712,0.000815027,0.001288252,0.002706602,0.001598479,0.001756446,0.001758151,0.00194109,0,0,0,0,0,0,0,0,0,0,0,0
patient110_7,0.37704918,0.378612965,-1,1.013412838,0.3401408,0,0.00108135,0.001037563,0.000727442,0.0011807,0.000961494,0.000920192,0.001169366,0.002805318,0.00147653,0.001782725,0.001799921,0.001354423,0,0,0,0,0,0,0,0,0,0,0,0,0.001268628,0.000974825,0.000655691,0.001005556,0.000880133,0.000513391,0.001065664,0.002049843,0.00130003,0.001382584,0.001449136,0.001333947,0,0,0,0,0,0,0,0,0,0,0,0
patient110_8,0.367346939,0.369230527,-1,1.026474842,0.456923195,0,0.001118505,0.000871949,0.000635295,0.001156372,0.000879056,0.0004393,0.001128838,0.002104243,0.001274593,0.001430521,0.001519596,0.001190369,0.02026834,0.02026834,0.02026834,0,0.02026834,0,0,0,0.02026834,0.02026834,0.02026834,0.02026834,0.001809048,0.001554217,0.000750698,0.001453146,0.001157167,0.000867867,0.00142909,0.002745418,0.001649643,0.001959552,0.00214727,0.002398785,0,0,0,0,0,0,0,0,0,0,0,0
patient110_9,0.344262295,0.345773457,-1,1.022224022,0.411707929,0,0.001221532,0.000920588,0.000567029,0.000815267,0.000773838,0.000610356,0.001106275,0.002236544,0.001253619,0.001367229,0.001464961,0.00149427,0,0,0,0,0,0,0,0,0,0,0,0,0.001632313,0.00120645,0.000658435,0.001760571,0.001156016,0.000726808,0.001534257,0.002797916,0.001450364,0.001716247,0.001829437,0.001968875,0,0,0,0,0,0,0,0,0,0,0,0
patient110_10,0.387755102,0.389689668,-1,1.025783913,0.372881141,18.84955592,0.001344483,0.001153088,0.000637739,0.0011502,0.001174938,0.000591162,0.001403397,0.002606953,0.001289297,0.001539992,0.001741559,0.001524366,0,0,0,0,0,0,0,0,0,0,0,0,0.001109577,0.001021818,0.00061015,0.001448643,0.000942977,0.000549357,0.000912696,0.001941771,0.001801119,0.001836778,0.001783426,0.00121057,0,0,0.033069396,0.033069396,0,0.033069396,0.033069396,0.033069396,0.033069396,0,0,0
patient110_11,0.359183673,0.360749487,-1,1.019839351,0.438051195,0,0.001419302,0.000850625,0.000826701,0.001064541,0.000808718,0.000491081,0.000919315,0.001644097,0.001222615,0.001418708,0.00137316,0.001261957,0.020010144,0.020010144,0,0,0,0,0.020010144,0.020010144,0,0.020010144,0.020010144,0.020010144,0.002155932,0.00110903,0.000813028,0.001290356,0.001252537,0.000751433,0.001043519,0.001901342,0.001446545,0.002257275,0.002140227,0.00233672,0,0,0,0,0,0,0,0,0,0,0,0
patient110_12,0.323770492,0.325748785,-1,1.044505437,0.389478791,21.99114858,0.001243498,0.000919562,0.000630906,0.001074255,0.000898303,0.000606893,0.001383438,0.002326026,0.001318559,0.001326226,0.001357255,0.001328869,0.019039955,0.019039955,0.019039955,0,0.019039955,0,0,0,0,0.019039955,0.019039955,0.019039955,0.001752894,0.001235828,0.000651107,0.001209613,0.00126036,0.000605125,0.001412909,0.003344466,0.001831226,0.001909599,0.001988609,0.002003431,0.039766996,0.039766996,0.039766996,0,0.039766996,0,0,0,0,0.039766996,0.039766996,0.039766996
patient110_13,0.304,0.305957143,-1,1.036186861,0.298736751,0,0.001101109,0.000999508,0.00061916,0.001197174,0.000977126,0.000534933,0.001297491,0.002920097,0.001447134,0.001285747,0.00134349,0.001140864,0,0,0,0,0,0,0,0,0,0,0,0,0.001211156,0.00100481,0.00066881,0.000958731,0.000944465,0.000497188,0.001101448,0.002046903,0.001415377,0.001698693,0.001689052,0.001260228,0,0,0,0,0,0,0,0,0,0,0,0
patient110_14,0.340080972,0.343412512,-1,1.052113618,0.456065184,0,0.001223053,0.000744805,0.000626952,0.000978216,0.000778171,0.000553607,0.000915047,0.002159755,0.00139887,0.001195085,0.001225356,0.001050865,0.038547149,0.019273575,0.038547149,0.038547149,0.038547149,0.038547149,0.019273575,0.038547149,0.019273575,0.038547149,0.038547149,0.057820724,0.00166435,0.001461952,0.000634335,0.001481267,0.001171475,0.000606569,0.001952536,0.003625634,0.001857132,0.00211877,0.002365411,0.001967203,0,0,0,0,0,0,0,0,0,0,0,0
patient110_15,0.345679012,0.347599561,-1,1.038731242,0.396918351,0,0.001400294,0.00095731,0.00060869,0.000905932,0.000814899,0.000558442,0.00148335,0.001989303,0.001205404,0.001282604,0.00136074,0.001525066,0.019758444,0,0,0,0,0.019758444,0.019758444,0,0,0.019758444,0,0.019758444,0.002036423,0.000962937,0.000852205,0.001631704,0.000861418,0.000738704,0.001055232,0.001746534,0.001658738,0.001876238,0.001766325,0.00236918,0,0,0,0,0,0,0,0,0,0,0,0
patient110_16,0.397540984,0.399156338,-1,1.03569693,0.427922615,15.70796327,0.001266298,0.00121821,0.000583341,0.001249748,0.001057741,0.000706719,0.001172784,0.002333936,0.001074042,0.001483602,0.001668486,0.001333728,0,0,0.021371379,0.021371379,0,0.021371379,0,0.021371379,0.021371379,0,0,0.021371379,0.00137383,0.001105382,0.000760581,0.00125393,0.000846422,0.000974611,0.001628716,0.002191737,0.002129234,0.001775497,0.001688897,0.001443505,0,0,0,0.032387553,0,0.032387553,0,0.032387553,0.032387553,0,0,0.032387553
patient110_17,0.352459016,0.354400656,-1,1.044554313,0.485839958,0,0.001112087,0.000861076,0.000567396,0.001036172,0.000854881,0.000525297,0.000953361,0.001683775,0.000966786,0.001193301,0.001243459,0.001094591,0,0,0,0,0,0,0,0,0,0,0,0,0.001959101,0.001471769,0.000749093,0.001434754,0.001344566,0.000784264,0.001759559,0.003344551,0.001706654,0.002054853,0.002191519,0.00219153,0,0,0,0,0,0,0,0,0,0,0,0
patient110_18,0.377593361,0.379633299,-1,1.020316029,0.448170923,18.84955592,0.001249062,0.000773567,0.000676302,0.000928816,0.000805542,0.00068925,0.001312396,0.002142981,0.001206006,0.001274945,0.001296432,0.001238031,0,0,0,0,0,0,0,0,0,0,0,0,0.001595806,0.001311094,0.000659196,0.001288333,0.001107068,0.000644967,0.001411515,0.002796639,0.001656099,0.001917375,0.002044262,0.001765276,0.034522996,0.034522996,0,0,0.034522996,0,0,0,0,0.034522996,0.034522996,0.034522996
patient110_19,0.427385892,0.429857143,-1,1.042997173,0.54697311,15.70796327,0.000889916,0.000776942,0.000675811,0.001077807,0.000829035,0.000592059,0.001104373,0.002247743,0.001278343,0.001045138,0.001170209,0.000920027,0,0,0.022765164,0.045530328,0,0.045530328,0.022765164,0.045530328,0.045530328,0,0,0,0.001513779,0.001485668,0.000686829,0.001413024,0.001140719,0.00060605,0.001960567,0.003817006,0.002061865,0.001855081,0.002152374,0.001701371,0.0305009,0,0,0.0305009,0,0,0.0305009,0.0305009,0.0305009,0,0,0
patient110_20,0.366666667,0.368849977,-1,1.036018953,0.470436274,0,0.000990827,0.000921471,0.000594916,0.00082353,0.000955615,0.000667892,0.001082726,0.002458948,0.001111121,0.00111209,0.001226302,0.001058351,0.041336745,0.020668373,0.020668373,0.041336745,0,0.041336745,0.041336745,0.041336745,0.041336745,0.020668373,0,0.020668373,0.001843768,0.00127677,0.0007311,0.001959778,0.001182413,0.000731431,0.001407623,0.003071427,0.001959496,0.001806504,0.001917159,0.002065771,0,0,0,0,0,0,0,0,0,0,0,0
patient110_21,0.312757202,0.31456281,-1,1.028875602,0.432307192,0,0.0012609,0.000690188,0.00069119,0.000674053,0.000681268,0.000737123,0.001210886,0.001908073,0.001354438,0.001143665,0.001072997,0.001372575,0.018811932,0,0,0,0,0.018811932,0,0.018811932,0.018811932,0.018811932,0,0.018811932,0.001696674,0.001701288,0.000682565,0.002106335,0.001396389,0.000803646,0.001421483,0.00372279,0.001772034,0.001916028,0.002323306,0.001871681,0,0,0,0,0,0,0,0,0,0,0,0
